fecha,departamento,municipio,evento,codificacionsegundivipola,muertos,heridos,desapa,personas,familias,viviendasdestru,viviendasaver,vias,ptesvehic,ptepeat,acued,alcant,csalud,ceducat,ccomunit,hectareas,otros,subsidiodearriendo,fechatramiteadtivo,menajes,apaliment,materialesconst,sacos,otros1,transeconomicas,recejecutados
04/27/2011 12:00:00 AM,CAQUETÁ,FLORENCIA,DESLIZAMIENTO,18001,,,,,,,,,1,,,,,,,,,,,0,0,0,0,,0,0
07/28/2004 12:00:00 AM,CHOCÓ,BAJO BAUDÓ,VENDAVAL,27077,,,,"1,375",275,,,,,,,,,,,,,,38285,"16,390,000","10,257,500",0,0,,,"26,647,500"
01/19/2012 12:00:00 AM,CAQUETÁ,SOLITA,INCENDIO ESTRUCTURAL,18785,,,,20,4,4,,,,,,,,,,,,,,"1,285,581.6","679,987.84","14,519,812.8",0,"7,068,668.8",0,"23,554,051.04"
11/12/2000 12:00:00 AM,CESAR,CURUMANÍ,INUNDACION,20228,1,,,288,171,48,123,,,,1,,,,,,PERDIDA DE MUEBLES. ENSERES Y CULTIVOS. DESTRUCCION DE VIAS VEREDALES.,,,0,0,0,0,,,0
12/31/2010 12:00:00 AM,HUILA,SAN AGUSTÍN,INUNDACION,41668,,,,"12,855","2,571",,,,,,,,,,,,,,,0,0,0,0,,0,0
04/20/2013 12:00:00 AM,NARIÑO,LA LLANADA,VENDAVAL,52385,,,,5,1,,1,,,,,,,,,,,0,,0,0,0,0,,0,0
06/04/2009 12:00:00 AM,CHOCÓ,QUIBDÓ,DESLIZAMIENTO,27001,,,,3,1,,1,,,,,,,,,,,,,0,0,0,0,,,0
05/16/2012 12:00:00 AM,RISARALDA,QUINCHÍA,DESLIZAMIENTO,66594,,,,,,,,1,,,1,,,,,,,,,0,0,0,0,,0,0
05/03/1999 12:00:00 AM,BOLÍVAR,CANTAGALLO,INUNDACION,13160,,,,"1,170",234,,,,,,,,,,,,,,36306,,"4,750,200",,,,,"4,750,200"
05/01/2011 12:00:00 AM,CAQUETÁ,CURILLO,INUNDACION,18205,,,,100,20,,20,,,,,,,,,,,,,"3,584,952","2,295,000","2,575,200",0,,0,"8,455,152"
04/13/2011 12:00:00 AM,CUNDINAMARCA,NARIÑO,INUNDACION,25483,,,,52,15,,15,,,,,,,,,,,,,0,0,0,0,,0,0
10/28/2002 12:00:00 AM,BOLÍVAR,RÍO VIEJO,AVALANCHA,13600,1,,4,250,50,30,,,,,,,,1,,,,,,0,0,0,0,,,0
07/13/1998 12:00:00 AM,CÓRDOBA,SAN BERNARDO,INUNDACION,,,,,816,142,,5,,,,,,,1,,,,,,"17,940,758.54",,,,,,"17,940,758.54"
05/22/2012 12:00:00 AM,RISARALDA,GUÁTICA,DESLIZAMIENTO,66318,,,,75,15,,,,,,1,,,,,,,,,0,0,0,0,,0,0
04/11/2011 12:00:00 AM,CAUCA,TORIBÍO,AVALANCHA,19821,,,,"1,000",200,2,7,,2,,,,,,,,,,,0,0,0,0,,0,0
04/21/2012 12:00:00 AM,SANTANDER,SAN ANDRÉS,DESLIZAMIENTO,68669,,,,,,,,1,,,,,,,,,,,,0,0,0,0,,0,0
11/04/2011 12:00:00 AM,NORTE DE SANTANDER,CHITAGÁ,INUNDACION,54174,,,,,,,,,,,,,,,,,,,,0,0,"96,962,660",0,"203,500,000",0,"300,462,660"
04/24/2007 12:00:00 AM,NARIÑO,OLAYA HERRERA,DESLIZAMIENTO,52490,,,,5,1,,1,,,,,,,,,,,,,0,0,0,0,,,0
08/10/2007 12:00:00 AM,NACIÓN,NACIÓN,INCENDIO FORESTAL,,,,,,,,,,,,,,,,,,,,39395,0,0,0,0,"5,428,800",,"5,428,800"
11/18/2003 12:00:00 AM,BOYACÁ,NOBSA,INUNDACION,15491,,,,25,5,,5,,,,,,,,,,,,,0,0,0,0,,,0
07/10/2008 12:00:00 AM,NORTE DE SANTANDER,HERRÁN,VENDAVAL,54347,,,,10,2,,2,,,,,,,,,,,,,0,0,0,0,,,0
10/12/2008 12:00:00 AM,NORTE DE SANTANDER,CÚCUTA,INUNDACION,54001,,,,310,62,,62,,,,,,,,,,,,,0,0,0,0,,,0
11/17/2010 12:00:00 AM,NARIÑO,GUAITARILLA,DESLIZAMIENTO,52320,,,,,,,,9,,,,,,,,,,,,0,0,0,0,,0,0
12/18/2011 12:00:00 AM,ANTIOQUIA,MEDELLÍN,INUNDACION,05001,,,1,225,45,,45,,,,,,,,,,,,,0,0,0,0,,0,0
07/05/2007 12:00:00 AM,ANTIOQUIA,APARTADÓ,VENDAVAL,05045,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0
03/15/2003 12:00:00 AM,CAQUETÁ,FLORENCIA,VENDAVAL,18001,,,,"1,965",393,,,,,,,,,,,,,,37721,0,0,0,0,,,0
01/17/2005 12:00:00 AM,PUTUMAYO,PUERTO ASÍS,VENDAVAL,86568,,,,195,39,,39,,,,,,,,,,,,38385,"2,835,000",0,"24,048,173.44",0,,,"26,883,173.44"
03/21/2006 12:00:00 AM,ANTIOQUIA,TITIRIBÍ,AVALANCHA,05809,,3,,275,55,10,45,,,,,1,,,,,,,38805,0,0,0,0,,"18,000,000","18,000,000"
12/05/2003 12:00:00 AM,CHOCÓ,ATRATO,INUNDACION,27050,,,,670,134,,,,,,,,,,,,,,37992,0,"4,690,000",0,0,,,"4,690,000"
05/23/2008 12:00:00 AM,VALLE DEL CAUCA,JAMUNDÍ,INUNDACION,76364,,,,190,38,,38,,,,,,,,,,,,,0,0,0,0,,,0
05/25/2012 12:00:00 AM,NARIÑO,MAGÜÍ,INUNDACION,52427,,,,"2,035",527,26,295,1,,,1,1,5,5,,334,,,,"22,999,900","52,595,260",0,0,,"75,000,000","150,595,160"
08/24/2005 12:00:00 AM,BOLÍVAR,SAN CRISTÓBAL,INUNDACION,13620,,,,500,100,,,,,,,,,2,,,,,38639,0,0,0,0,,"5,000,000","5,000,000"
01/20/2011 12:00:00 AM,BOLÍVAR,PINILLOS,INUNDACION,13549,,,,,,,,,,,,,,,,,,,40567,0,0,0,0,,"33,000,000","33,000,000"
04/01/2002 12:00:00 AM,NORTE DE SANTANDER,CHITAGÁ,DESLIZAMIENTO,54174,,,,350,70,5,35,,,3,,,,,,,,,37396,0,"2,173,500","5,603,612",0,,,"7,777,112"
11/26/2008 12:00:00 AM,CAUCA,TIMBÍO,DESLIZAMIENTO,19807,,,,"2,015",403,,80,,,,1,,,,,,,,39869,"46,399,472","34,000,000",0,0,,,"80,399,472"
02/09/2013 12:00:00 AM,NARIÑO,CUMBITARA,SISMO,52233,,,,10,2,,2,,,,,,,,,,,0,,0,0,0,0,,0,0
10/10/2003 12:00:00 AM,CHOCÓ,BAHÍA SOLANO,INUNDACION,27075,,,,35,7,,7,,,,,,,,,,,,,0,0,0,0,,,0
08/08/2012 12:00:00 AM,NARIÑO,ANCUYÁ,INCENDIO FORESTAL,52036,,,,,,,,,,,,,,,,,,,,0,0,0,0,,0,0
10/03/2001 12:00:00 AM,NARIÑO,SAN ANDRÉS DE TUMACO,INCENDIO ESTRUCTURAL,52835,,,,46,5,4,1,,,,,,,,,,,,,0,0,0,0,,,0
08/19/2005 12:00:00 AM,CÓRDOBA,SAN PELAYO,INUNDACION,23686,,,,"3,715",743,,,,,,,,,,,,,,38659,"44,951,500","28,234,000",0,0,,,"73,185,500"
11/09/2010 12:00:00 AM,HUILA,SANTA MARÍA,DESLIZAMIENTO,41676,,,,,,,,2,,,,,,,,,,,,0,0,0,0,,0,0
11/05/2011 12:00:00 AM,QUINDIO,CALARCÁ,DESLIZAMIENTO,63130,4,5,,9,2,2,,,,,,,,,,,,,,0,0,0,0,,0,0
04/29/1999 12:00:00 AM,ANTIOQUIA,TÁMESIS,INUNDACION,05789,,,,100,20,20,,,,,,,,,,,,,,,,,,,,0
09/25/2000 12:00:00 AM,NARIÑO,YACUANQUER,DESLIZAMIENTO,52885,3,3,,,,,,,,,,,,,,,,,,0,0,0,0,,,0
04/12/2008 12:00:00 AM,TOLIMA,IBAGUÉ,INUNDACION,73001,,,,90,18,,,,,,,,,,,,CAIDA DE ARBOLES Y REDES ELECTRICAS.,,,0,0,0,0,,,0
11/11/2011 12:00:00 AM,NARIÑO,LEIVA,INUNDACION,52405,,,,50,11,,11,,,,,,,,,,,,,0,0,0,0,,0,0
04/18/2012 12:00:00 AM,ATLÁNTICO,DEPARTAMENTO,VENDAVAL,,,,,,,,,,,,,,,,,,,,,"27,999,964",0,"123,458,965",0,,0,"151,458,929"
01/12/2009 12:00:00 AM,NARIÑO,BUESACO,DESLIZAMIENTO,52110,,,,,,,,1,,,,,,,,,,,,0,0,0,0,,,0
02/01/2010 12:00:00 AM,BOLÍVAR,SANTA ROSA,SEQUIA,13683,,,,,,,,,,,,,,,,,,,,0,0,0,0,,0,0
05/15/2012 12:00:00 AM,NARIÑO,EL ROSARIO,INCENDIO FORESTAL,52256,,,,,,,,,,,,,,,,1,,,,0,0,0,0,,0,0
03/01/2002 12:00:00 AM,SANTANDER,SURATÁ,SEQUIA,68780,,,,66,28,,,,,,,,,,,,PERDIDA DE CULTIVOS,,,0,0,0,0,,,0
03/08/2008 12:00:00 AM,CAUCA,PIENDAMÓ,DESLIZAMIENTO,19548,,,,750,150,,150,1,,,1,,,,,,,,,0,0,0,0,,,0
06/03/2012 12:00:00 AM,TOLIMA,CARMEN DE APICALÁ,INCENDIO FORESTAL,73148,,,,,,,,,,,,,,,,25,,,,0,0,0,0,,0,0
05/15/2005 12:00:00 AM,CHOCÓ,QUIBDÓ,INUNDACION,27001,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0
07/17/2000 12:00:00 AM,CHOCÓ,CONDOTO,INUNDACION,27205,,,,20,4,1,3,,,,,,,,,,,,,0,0,0,0,,,0
11/26/2008 12:00:00 AM,BOYACÁ,QUÍPAMA,DESLIZAMIENTO,15580,,,,"2,300",460,217,,3,,,,,,,,,,,39793,"27,975,000","12,750,000",0,0,,,"40,725,000"
09/10/2011 12:00:00 AM,QUINDIO,CÓRDOBA,VENDAVAL,63212,,,,58,12,,12,,,,,,,,,,,,,0,0,0,0,,0,0
11/05/2012 12:00:00 AM,NORTE DE SANTANDER,TIBÚ,INUNDACION,54810,,,,,,,,1,,,,,,,,,,,,0,0,0,0,,0,0
08/24/2012 12:00:00 AM,BOGOTÁ. D.C.,BOGOTÁ. D.C.,INCENDIO ESTRUCTURAL,11001,,,,,,,,,,,,,,,,,,,,0,0,0,0,,0,0
07/06/1998 12:00:00 AM,BOYACÁ,TIBANÁ,AVALANCHA,15804,,,,,,,,,,,,,,,,,,,,,,,,,,0
11/05/2002 12:00:00 AM,NARIÑO,SANTA BÁRBARA,INUNDACION,52696,,,,400,80,,,,,,,,,,,,,,,0,"2,480,000","1,627,248",0,,,"4,107,248"
03/08/2012 12:00:00 AM,SANTANDER,GIRÓN,INCENDIO FORESTAL,68307,,,,,,,,,,,,,,,,,,,,0,0,0,0,,0,0
01/17/2012 12:00:00 AM,NARIÑO,LA CRUZ,DESLIZAMIENTO,52378,,,,,,,,9,,,,,,6,,,,,,0,0,0,0,,0,0
05/20/2011 12:00:00 AM,MAGDALENA,ZAPAYÁN,INUNDACION,47960,,,,"1,605",321,,,,,,,,,,,,,,,0,0,0,0,,0,0
07/02/2008 12:00:00 AM,NARIÑO,LA UNIÓN,DESLIZAMIENTO,52399,,,,750,150,,,,,,,,,,,,,,,0,0,0,0,,,0
10/05/2006 12:00:00 AM,CHOCÓ,CÉRTEGUI,INUNDACION,27160,,,,"2,950",900,,,,,,,,,,,,,,39068,"33,300,000",0,0,0,,,"33,300,000"
03/14/2007 12:00:00 AM,CAQUETÁ,FLORENCIA,VENDAVAL,18001,,3,,830,166,,166,,,,,,,4,4,,CAIDA DE ARBOLES Y POSTES DE ENERGIA ELECTRICA. AFECTADAS SEIS MOTOS Y UN VEHICULO.,,39164,0,0,0,0,,"37,165,400","37,165,400"
05/16/2012 12:00:00 AM,NARIÑO,LA LLANADA,INUNDACION,52385,,,,,,,,,,,,,,,,,,,,0,0,0,0,,"20,000,000","20,000,000"
06/06/2008 12:00:00 AM,CASANARE,OROCUÉ,INUNDACION,85230,,,,786,142,,,,,,,,,,,,,,,0,0,0,0,,,0
11/15/1999 12:00:00 AM,BOLÍVAR,SAN JACINTO,INUNDACION,13654,,,,750,150,,,,,,,,,,,,,,,,,,,,,
06/24/2000 12:00:00 AM,ANTIOQUIA,PEÑOL,DESLIZAMIENTO,05541,,3,,3,1,1,,,,,,,,,,,,,,0,0,0,0,,,0
06/12/2012 12:00:00 AM,CHOCÓ,ATRATO,INUNDACION,27050,,,,,,,,,,,,,,,,,,,,"299,488,374.6","229,729,500","41,797,712",0,,0,"571,015,586.6"
11/23/2006 12:00:00 AM,ANTIOQUIA,MEDELLÍN,INUNDACION,05001,,,,100,20,11,9,,,,,,,,,,,,,0,0,0,0,,,0
10/14/2010 12:00:00 AM,CÓRDOBA,CANALETE,INUNDACION,23090,,,,825,164,,165,,,,,,,,,,,,,0,"29,750,000",0,0,,0,"29,750,000"
06/17/2012 12:00:00 AM,CAUCA,GUAPÍ,VENDAVAL,19318,,,,340,68,6,62,,5,,,,,1,1,,,,,"21,149,676.8","31,875,000","62,704,380",0,"2,704,551.6",0,"118,433,608.4"
06/30/2011 12:00:00 AM,CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATÉ,VENDAVAL,25843,,,,918,306,,,,,,,,,,,"2,717.62",,,,0,0,0,0,,0,0
09/14/2012 12:00:00 AM,NARIÑO,POLICARPA,SEQUIA,52540,,,,"1,584",396,,,,,,,,,,,,,,,"18,216,000","42,075,000",0,0,,0,"60,291,000"
11/01/2005 12:00:00 AM,BOLÍVAR,SAN PABLO,INUNDACION,13670,,,,"2,765",553,,483,,,,,,,,,,,,38691,"40,980,000","17,871,000",0,0,,,"58,851,000"
06/08/2012 12:00:00 AM,CUNDINAMARCA,GACHALÁ,VENDAVAL,25293,,,,15,3,,3,1,,,,,,1,,,,,,0,0,0,0,,0,0
04/25/2002 12:00:00 AM,CUNDINAMARCA,ÚTICA,INUNDACION,25851,,,,230,46,,7,,,,,,1,,1,,PERDIDA DE CULTIVOS DE PLATANO. YUCA. PASTOS. MAIZ.,,,0,0,0,0,,,0
11/15/2011 12:00:00 AM,CHOCÓ,DEPARTAMENTO,INUNDACION,,,,,,,,,,,,,,,,,,,,,0,0,0,0,"34,856,985",0,"34,856,985"
09/13/2012 12:00:00 AM,CUNDINAMARCA,FUSAGASUGÁ,INCENDIO ESTRUCTURAL,25290,,,,5,1,1,,,,,,,,,,,,,,0,0,0,0,,0,0
05/25/2008 12:00:00 AM,ANTIOQUIA,VIGÍA DEL FUERTE,INUNDACION,05873,,,,600,120,,120,,,,,,,,,,,,,0,0,0,0,,,0
09/16/2011 12:00:00 AM,ATLÁNTICO,DEPARTAMENTO,INUNDACION,,,,,,,,,,,,,,,,,,,,,0,0,0,0,"9,010,880",0,"9,010,880"
04/07/2007 12:00:00 AM,ANTIOQUIA,MUTATÁ,VENDAVAL,05480,,1,,85,17,,17,,,,,,,1,1,,,,,0,0,0,0,,,0
06/30/2011 12:00:00 AM,CAUCA,JAMBALÓ,INUNDACION,19364,,,,"1,582",452,,,,,,,,,,,,,,,0,0,0,0,,0,0
08/30/1999 12:00:00 AM,CAUCA,CAJIBÍO,VENDAVAL,19130,,,,,,,,,,,,,,,1,,,,36469,,,,,,"2,120,000","2,120,000"
06/09/1999 12:00:00 AM,BOYACÁ,PAJARITO,INUNDACION,15518,,,,60,12,,,,,,,,,,,,,,,,,,,,,0
03/30/2009 12:00:00 AM,ATLÁNTICO,BARRANQUILLA,INUNDACION,08001,,,,,,,,,,,,,,,,,,,39927,0,0,0,"90,016,000",,,"90,016,000"
02/17/2003 12:00:00 AM,BOYACÁ,TIBANÁ,SEQUIA,15804,,,,"5,700",950,,,,,,,,,,,,,,37727,0,"28,975,000",0,0,,,"28,975,000"
10/11/2006 12:00:00 AM,ANTIOQUIA,CHIGORODÓ,INUNDACION,05172,,,,"3,258",650,,,,,,,,1,,,,,,,0,0,0,0,,,0
09/22/2012 12:00:00 AM,HUILA,TIMANÁ,INCENDIO FORESTAL,41807,,,,,,,,,,,,,,,,10,,,,0,0,0,0,,0,0
02/24/2006 12:00:00 AM,MAGDALENA,SANTA BÁRBARA DE PINTO,INUNDACION,47720,,,,,,,,,,,,,,,,,,,38810,0,0,"42,601,620.6",0,"29,502,350",,"72,103,970.6"
07/31/2013 12:00:00 AM,NARIÑO,EL PEÑOL,DESLIZAMIENTO,52254,,,,,,,,,,,,,,,,,,0,,0,0,0,0,,0,0
11/09/2004 12:00:00 AM,ANTIOQUIA,GUATAPÉ,INUNDACION,05321,,,,50,10,,,,,,,,,,,,,,,0,0,0,0,,,0
02/26/2012 12:00:00 AM,CAQUETÁ,SAN VICENTE DEL CAGUÁN,INCENDIO FORESTAL,18753,,,,,,,,,,,,,,,,191,,,,0,0,0,0,,0,0
11/17/2011 12:00:00 AM,NACIÓN,NACIÓN,INUNDACION,,,,,,,,,,,,,,,,,,,,,0,0,0,0,"18,652,800",0,"18,652,800"
11/10/2004 12:00:00 AM,SANTANDER,SAN VICENTE DE CHUCURÍ,DESLIZAMIENTO,68689,,,,230,46,,,,,,,,,,,,,,,0,0,0,0,,,0
05/30/2004 12:00:00 AM,CASANARE,OROCUÉ,INUNDACION,85230,,,,"1,610",375,,,,,,,,,,,,,,,0,0,0,0,,,0
02/14/2011 12:00:00 AM,NARIÑO,CÓRDOBA,DESLIZAMIENTO,52215,,,,30,6,,6,,,,,,,,,174,,,,0,0,0,0,,0,0
10/20/2010 12:00:00 AM,CHOCÓ,QUIBDÓ,INCENDIO ESTRUCTURAL,27001,,,,4,1,1,,,,,,,,,,,,,,0,0,0,0,,0,0
04/19/2002 12:00:00 AM,BOYACÁ,SAMACÁ,SEQUIA,15646,,,,"4,500",750,,,,,,,,,,,,,,37428,0,0,"23,100,000",0,,,"23,100,000"
09/02/2011 12:00:00 AM,ATLÁNTICO,DEPARTAMENTO,INUNDACION,,,,,,,,,,,,,,,,,,,,,"40,700,000","93,500,000",0,0,,0,"134,200,000"
12/21/2012 12:00:00 AM,NARIÑO,SANDONÁ,DESLIZAMIENTO,52683,,,,,,,,1,,,,,,,,,,,,0,0,0,0,,0,0
02/01/2010 12:00:00 AM,BOYACÁ,TOTA,SEQUIA,15822,,,,,,,,,,,,,,,,,,,,0,0,0,0,,0,0
09/14/2010 12:00:00 AM,NORTE DE SANTANDER,CÚCUTA,INUNDACION,54001,,,,35,7,,7,,,,,,,,,,,,,0,0,0,0,,0,0
11/16/2010 12:00:00 AM,NARIÑO,LOS ANDES,DESLIZAMIENTO,52418,,1,,913,235,2,177,,,,,,,,,,,,,0,0,0,0,,0,0
02/03/2010 12:00:00 AM,NACIÓN,NACIÓN,INCENDIO FORESTAL,,,,,,,,,,,,,,,,,,,,40224,0,0,0,0,"22,000,000",0,"22,000,000"
04/01/2008 12:00:00 AM,ANTIOQUIA,MEDELLÍN,INCENDIO ESTRUCTURAL,05001,,,,12,3,3,,,,,,,,,,,,,,0,0,0,0,,,0
06/29/1999 12:00:00 AM,CÓRDOBA,PUEBLO NUEVO,INUNDACION,23570,,,,"1,000",200,,,,,,,,,,,,,,,,,,,,,0
10/19/2010 12:00:00 AM,VALLE DEL CAUCA,EL ÁGUILA,DESLIZAMIENTO,76243,,,,,,,,1,,,,,,,,,,,,0,0,0,0,,0,0
11/11/2004 12:00:00 AM,BOLÍVAR,MAGANGUÉ,INUNDACION,13430,,,,"7,640","1,528",,,,,,,,,,,,,,,0,0,0,0,,,0
10/30/2012 12:00:00 AM,SANTANDER,LANDÁZURI,VENDAVAL,68385,,,,500,100,,100,,,1,,,,,,,,,,0,0,0,0,,0,0
04/18/2006 12:00:00 AM,VALLE DEL CAUCA,ALCALÁ,VENDAVAL,76020,,,,100,20,,20,,,,,,,,,,,,,0,0,0,0,,,0
12/28/2007 12:00:00 AM,NARIÑO,PASTO,DESLIZAMIENTO,52001,1,1,,2,1,,,,,,,,,,,,,,,0,0,0,0,,,0
11/22/2006 12:00:00 AM,CÓRDOBA,SAN ANTERO,MAREJADAS,23672,,,,101,25,,10,,,,,,,,,,AFECTADOS 178 KISCOS TIPO PALMA,,,0,0,0,0,,,0
06/16/2008 12:00:00 AM,CAUCA,INZÁ,INUNDACION,19355,,,,285,57,,57,,,,,,,,,,,,39797,0,0,"62,640,000",0,,,"62,640,000"
04/26/2011 12:00:00 AM,BOYACÁ,BETÉITIVA,DESLIZAMIENTO,15092,,,,25,5,,5,,,,,,,,,,,,,0,0,0,0,,0,0
12/24/2011 12:00:00 AM,BOLÍVAR,SAN ESTANISLAO,INUNDACION,13647,,,,"3,000",600,,,,,,,,,,,,,,,0,0,0,0,,0,0
10/18/2007 12:00:00 AM,ATLÁNTICO,SANTO TOMÁS,INUNDACION,08685,,,,"1,050",210,,210,,,,,,,,,,,,39387,0,0,0,0,,"10,000,000","10,000,000"
11/12/2010 12:00:00 AM,CAUCA,PIENDAMÓ,DESLIZAMIENTO,19548,,,,"3,220",644,,447,3,,,1,,,1,1,81.77,TOMATE. YUCA. CAFÉ. FLORES. AJI.,,,0,0,0,0,,0,0
04/09/2011 12:00:00 AM,NARIÑO,MALLAMA,AVALANCHA,52435,,,,,,,,,,,,,,1,,,,,,0,0,0,0,,0,0
01/24/2012 12:00:00 AM,QUINDIO,CÓRDOBA,INUNDACION,63212,,,,,,,,1,,,,,,,,,,,,0,0,0,0,,0,0
12/10/1999 12:00:00 AM,CHOCÓ,NÓVITA,INUNDACION,27491,,,,,,,,,,,,,,,,,,,,,,,,,,
04/30/2008 12:00:00 AM,BOGOTÁ. D.C.,BOGOTÁ. D.C.,INUNDACION,11001,,,,175,35,,35,,,,,,,,,,,,,0,0,0,0,,,0
08/26/2008 12:00:00 AM,CHOCÓ,SAN JOSÉ DEL PALMAR,DESLIZAMIENTO,27660,,,,,,,,1,,,,,,,,,,,39710,0,0,0,0,,"6,370,000","6,370,000"
06/24/2007 12:00:00 AM,CÓRDOBA,BUENAVISTA,INUNDACION,23079,,,,"4,195",839,,390,,,,,,,,,,,,,0,0,0,0,,,0
09/26/2003 12:00:00 AM,NARIÑO,IPIALES,INCENDIO FORESTAL,52356,,,,,,,,,,,,,,,,1.5,,,,0,0,0,0,,,0
02/04/2008 12:00:00 AM,NARIÑO,OLAYA HERRERA,EROSION-INCENDIO ESTRUCTURAL,52490,,,,,,,,,,,,,,,,,,,39483,0,0,0,0,,"104,850,000","104,850,000"
02/24/2011 12:00:00 AM,CUNDINAMARCA,COTA,INCENDIO ESTRUCTURAL,25214,,,,,,,,,,,,,,,,,AFECTADA UNA FABRICA DE COLCHONES Y DAÑOS MATERIALES.,,,0,0,0,0,,0,0
08/29/2012 12:00:00 AM,TOLIMA,CARMEN DE APICALÁ,INCENDIO FORESTAL,73148,,,,,,,,,,,,,,,,25,,,,0,0,0,0,,0,0
12/20/2012 12:00:00 AM,RISARALDA,MISTRATÓ,DESLIZAMIENTO,66456,,,,,,,,,,,1,,,,,,,,,0,0,0,0,,0,0
10/15/2006 12:00:00 AM,SANTANDER,EL PEÑÓN,INUNDACION,68250,,,,300,60,10,40,,,,,,,,,,,,39062,"3,756,000","2,310,000",0,0,,,"6,066,000"
10/22/2012 12:00:00 AM,SANTANDER,VÉLEZ,INUNDACION,68861,,,,5,1,,,,,,,,,,,,,,,0,0,0,0,,0,0
10/17/2005 12:00:00 AM,ATLÁNTICO,BARRANQUILLA,INUNDACION,08001,4,,,"21,300","4,260",,710,,,4,,,,,,,10 VEHICULOS ATRAPADOS,,38686,"150,000,000","92,500,000","13,982,640",0,"21,643,860",,"278,126,500"
10/25/2011 12:00:00 AM,CUNDINAMARCA,ZIPAQUIRÁ,INUNDACION,25899,,,,5,1,,1,,,,,,,,,,,,,0,0,0,0,,0,0
12/20/2012 12:00:00 AM,ANTIOQUIA,MEDELLÍN,INCENDIO ESTRUCTURAL,05001,,,,,,,,,,,,,,,,,ASERRIO,,,0,0,0,0,,0,0
04/06/2007 12:00:00 AM,TOLIMA,CARMEN DE APICALÁ,INUNDACION,73148,,,,75,15,,15,,,,,,,,,,,,,0,0,0,0,,,0
04/21/2011 12:00:00 AM,ANTIOQUIA,ITAGÜÍ,DESLIZAMIENTO,05360,,,,65,13,3,10,,,,,,,,,,,,,0,0,0,0,,0,0
07/18/2012 12:00:00 AM,CÓRDOBA,MOÑITOS,VENDAVAL,23500,,,,500,100,,40,,,,,,,,,,,,,0,0,0,0,,0,0
06/22/2004 12:00:00 AM,META,PUERTO LÓPEZ,INUNDACION,50573,,,,339,77,,,,,,,,,,,,,,,0,0,0,0,,,0
07/16/2003 12:00:00 AM,BOLÍVAR,MAHATES,INUNDACION,13433,,,,719,130,,11,,,,,,,,,,,,37847,0,"3,100,000",0,0,,,"3,100,000"
02/12/2011 12:00:00 AM,CAUCA,TOTORÓ,DESLIZAMIENTO,19824,,,,410,82,,82,,,,,,,,,,,,,0,0,0,0,,0,0
10/01/2008 12:00:00 AM,CHOCÓ,CONDOTO,INCENDIO ESTRUCTURAL,27205,,,,14,3,3,,,,,,,,,,,,,,0,0,0,0,,,0
03/30/2012 12:00:00 AM,CHOCÓ,RÍO QUITO,INUNDACION,27600,,,,,,,,,,,,,,,,,,,,"172,978,028.4","98,104,444.5",0,0,,0,"271,082,472.9"
12/14/2009 12:00:00 AM,BOYACÁ,DEPARTAMENTO,INCENDIO FORESTAL,,,,,,,,,,,,,,,,,,,,,0,0,0,0,"11,250,000",,"11,250,000"
12/13/2002 12:00:00 AM,VALLE DEL CAUCA,GUACARÍ,INUNDACION,76318,,,,97,25,,20,,,,,,,,,,PERDIDA DE CULTIVOS ESTIMADAS EN $3.750.000,,,0,0,0,0,,,0
12/15/2011 12:00:00 AM,VALLE DEL CAUCA,BOLÍVAR,INUNDACION,76100,,,,45,10,,10,,,,,,,,,,,,,0,0,0,0,,0,0
11/28/1999 12:00:00 AM,TOLIMA,IBAGUÉ,DESLIZAMIENTO,73001,,,,47,16,,,,,,,,,,,,,,,,,,,,,
02/01/2010 12:00:00 AM,CUNDINAMARCA,FÚQUENE,SEQUIA,25288,,,,,,,,,,,,,,,,,,,,0,0,0,0,,0,0
11/04/1999 12:00:00 AM,ATLÁNTICO,CAMPO DE LA CRUZ,INUNDACION,08137,,,,"1,815",363,,,,,,,,,,,,,,,,,,,,,
04/16/2011 12:00:00 AM,CUNDINAMARCA,BOJACÁ,DESLIZAMIENTO,25099,1,3,,,,,,,,,,,,,,,,,,0,0,0,0,,0,0
11/01/2010 12:00:00 AM,ANTIOQUIA,ANORÍ,COLAPSO,05040,,4,,,,,,,,,,,,,,,,,,0,0,0,0,,0,0
01/25/2012 12:00:00 AM,NARIÑO,NARIÑO,DESLIZAMIENTO,52480,,,,20,5,,5,3,,,1,,,1,,,,,,0,0,0,0,,0,0
09/16/2012 12:00:00 AM,CHOCÓ,QUIBDÓ,INCENDIO ESTRUCTURAL,27001,,,,5,1,,1,,,,,,,,,,,,,0,0,0,0,,0,0
05/23/2007 12:00:00 AM,MAGDALENA,CIÉNAGA,INUNDACION,47189,,,,350,70,,,,,,,,,,,,,,39331,0,"2,905,000",0,0,,,"2,905,000"
03/30/2012 12:00:00 AM,CHOCÓ,ALTO BAUDÓ,INUNDACION,27025,,,,,,,,,,,,,,,,,,,,"45,831,000","21,325,250","16,680,000",0,,0,"83,836,250"
03/08/2012 12:00:00 AM,MAGDALENA,CIÉNAGA,INCENDIO FORESTAL,47189,,,,,,,,,,,,,,,,200,,,,0,0,0,0,,0,0
