,fecha,autoridad_ambiental,nombre_de_la_estaci_n,tecnolog_a,latitud,longitud,c_digo_del_departamento,departamento,c_digo_del_municipio,nombre_del_municipio,tipo_de_estaci_n,tiempo_de_exposici_n,variable,unidades,concentraci_n,geocoded_column
897,29/07/2014 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,20.76,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
898,01/08/2014 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,15.04,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
899,04/08/2014 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,11.22,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
900,07/08/2014 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,9.89,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
901,10/08/2014 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,11.6,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
902,13/08/2014 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,9.31,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
903,16/08/2014 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,16.76,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
904,19/08/2014 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,8.35,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
905,22/08/2014 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,18.56,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
906,25/08/2014 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,8.75,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
907,28/08/2014 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,7.27,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
908,31/08/2014 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,8.87,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
909,03/09/2014 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,11.24,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
910,06/09/2014 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,8.54,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
911,09/09/2014 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,15.8,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
912,12/09/2014 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,11.57,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
913,15/09/2014 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,6.33,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
914,21/09/2014 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,7.91,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
915,24/09/2014 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,7.65,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
916,27/09/2014 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,5.95,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
917,30/09/2014 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,16.94,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
918,03/10/2014 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,13.72,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
919,06/10/2014 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,6.61,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
920,09/10/2014 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,5.38,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
921,12/10/2014 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,6.31,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
922,15/10/2014 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,8.29,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
923,18/10/2014 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,5.9,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
924,21/10/2014 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,7.22,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
925,24/10/2014 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,10.34,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
926,27/10/2014 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,3.76,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
927,30/10/2014 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,8.38,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
928,02/11/2014 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,9.93,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
929,05/11/2014 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,8.32,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
930,08/11/2014 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,6.43,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
931,11/11/2014 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,6.17,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
932,14/11/2014 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,6.11,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
933,17/11/2014 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,8.76,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
934,20/11/2014 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,9.55,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
935,23/11/2014 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,11.16,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
936,02/12/2014 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,6.6,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
937,05/12/2014 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,8.32,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
938,08/12/2014 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,9.34,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
939,11/12/2014 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,11.74,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
940,20/12/2014 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,10.83,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
941,23/12/2014 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,14.95,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
942,26/12/2014 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,15.66,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
943,29/12/2014 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,21.87,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
944,04/04/2015 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,16.81,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
945,07/04/2015 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,25.76,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
946,10/04/2015 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,27.05,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
947,13/04/2015 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,18.98,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
948,16/04/2015 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,15.07,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
949,19/04/2015 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,14.11,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
950,22/04/2015 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,21.68,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
951,25/04/2015 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,18.94,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
952,28/04/2015 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,31.49,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
953,01/05/2015 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,26.22,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
954,04/05/2015 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,29.85,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
955,07/05/2015 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,26.69,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
956,10/05/2015 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,26.76,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
957,13/05/2015 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,29.52,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
958,22/05/2015 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,13.66,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
959,25/05/2015 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,11.72,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
960,28/05/2015 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,11.93,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
961,31/05/2015 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,10.42,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
962,03/06/2015 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,8.71,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
963,06/06/2015 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,7.77,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
964,09/06/2015 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,9.01,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
965,12/06/2015 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,14.48,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
966,15/06/2015 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,15.59,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
967,18/06/2015 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,16.36,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
968,21/06/2015 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,22.28,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
969,24/06/2015 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,12.92,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
970,27/06/2015 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,13.27,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
971,30/06/2015 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,15.85,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
972,03/07/2015 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,21.36,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
973,06/07/2015 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,16.15,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
974,09/07/2015 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,7.56,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
975,12/07/2015 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,12.75,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
976,15/07/2015 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,9.63,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
977,18/07/2015 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,9.79,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
978,21/07/2015 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,9.63,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
979,24/07/2015 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,12.75,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
980,27/07/2015 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,14.78,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
981,30/07/2015 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,14.04,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
982,02/08/2015 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,11.75,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
983,05/08/2015 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,16.84,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
984,08/08/2015 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,8.12,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
985,11/08/2015 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,8.82,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
986,14/08/2015 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,10,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
987,17/08/2015 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,8.01,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
988,20/08/2015 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,11.25,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
989,23/08/2015 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,9.59,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
990,26/08/2015 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,7.8,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
991,29/08/2015 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,13.82,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
992,07/09/2015 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,9.89,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
993,13/09/2015 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,11.35,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
994,16/09/2015 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,12.8,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
995,19/09/2015 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,6.8,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
996,22/09/2015 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,8.09,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
997,25/09/2015 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,10.86,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
998,28/09/2015 12:00:00 a. m.,CORPOCESAR,ZM02 La Jagua Centro,Manual,9.559417,-73.329667,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija,24,PM2.5,µg/m3,13.9,"{'latitude': '9.559417', 'longitude': '-73.329667'}"
