,fecha,autoridad_ambiental,nombre_de_la_estaci_n,latitud,longitud,c_digo_del_departamento,departamento,c_digo_del_municipio,nombre_del_municipio,tipo_de_estaci_n,tiempo_de_exposici_n,variable,unidades,geocoded_column,concentraci_n,tecnolog_a
118,04/09/2018 00:00,CRC,Campanario,2.438055,-76.61305,19,CAUCA,19001,POPAYÁN,Indicativa,24,PM2.5,ugm3,"{'latitude': '2.438055', 'longitude': '-76.61305'}",,
119,03/09/2018 00:00,CRC,Campanario,2.438055,-76.61305,19,CAUCA,19001,POPAYÁN,Indicativa,24,PM2.5,ugm3,"{'latitude': '2.438055', 'longitude': '-76.61305'}",,
120,02/09/2018 00:00,CRC,Campanario,2.438055,-76.61305,19,CAUCA,19001,POPAYÁN,Indicativa,24,PM2.5,ugm3,"{'latitude': '2.438055', 'longitude': '-76.61305'}",,
121,01/09/2018 00:00,CRC,Campanario,2.438055,-76.61305,19,CAUCA,19001,POPAYÁN,Indicativa,24,PM2.5,ugm3,"{'latitude': '2.438055', 'longitude': '-76.61305'}",,
122,31/08/2018 00:00,CRC,Campanario,2.438055,-76.61305,19,CAUCA,19001,POPAYÁN,Indicativa,24,PM2.5,ugm3,"{'latitude': '2.438055', 'longitude': '-76.61305'}",,
123,30/08/2018 00:00,CRC,Campanario,2.438055,-76.61305,19,CAUCA,19001,POPAYÁN,Indicativa,24,PM2.5,ugm3,"{'latitude': '2.438055', 'longitude': '-76.61305'}",,
124,29/08/2018 00:00,CRC,Campanario,2.438055,-76.61305,19,CAUCA,19001,POPAYÁN,Indicativa,24,PM2.5,ugm3,"{'latitude': '2.438055', 'longitude': '-76.61305'}",,
125,28/08/2018 00:00,CRC,Campanario,2.438055,-76.61305,19,CAUCA,19001,POPAYÁN,Indicativa,24,PM2.5,ugm3,"{'latitude': '2.438055', 'longitude': '-76.61305'}",,
126,27/08/2018 00:00,CRC,Campanario,2.438055,-76.61305,19,CAUCA,19001,POPAYÁN,Indicativa,24,PM2.5,ugm3,"{'latitude': '2.438055', 'longitude': '-76.61305'}",,
127,26/08/2018 00:00,CRC,Campanario,2.438055,-76.61305,19,CAUCA,19001,POPAYÁN,Indicativa,24,PM2.5,ugm3,"{'latitude': '2.438055', 'longitude': '-76.61305'}",,
128,25/08/2018 00:00,CRC,Campanario,2.438055,-76.61305,19,CAUCA,19001,POPAYÁN,Indicativa,24,PM2.5,ugm3,"{'latitude': '2.438055', 'longitude': '-76.61305'}",,
129,24/08/2018 00:00,CRC,Campanario,2.438055,-76.61305,19,CAUCA,19001,POPAYÁN,Indicativa,24,PM2.5,ugm3,"{'latitude': '2.438055', 'longitude': '-76.61305'}",,
130,23/08/2018 00:00,CRC,Campanario,2.438055,-76.61305,19,CAUCA,19001,POPAYÁN,Indicativa,24,PM2.5,ugm3,"{'latitude': '2.438055', 'longitude': '-76.61305'}",,
131,22/08/2018 00:00,CRC,Campanario,2.438055,-76.61305,19,CAUCA,19001,POPAYÁN,Indicativa,24,PM2.5,ugm3,"{'latitude': '2.438055', 'longitude': '-76.61305'}",,
