,fecha,autoridad_ambiental,nombre_de_la_estaci_n,latitud,longitud,c_digo_del_departamento,departamento,c_digo_del_municipio,nombre_del_municipio,tipo_de_estaci_n,tiempo_de_exposici_n,variable,unidades,geocoded_column,concentraci_n,tecnolog_a
95,27/09/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",13,
96,26/09/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",,
97,25/09/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",,
98,24/09/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",17,
99,23/09/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",,
100,22/09/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",,
101,21/09/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",17,
102,20/09/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",,
103,19/09/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",,
104,18/09/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",13,
105,17/09/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",,
106,16/09/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",,
107,15/09/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",9,
108,19/08/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",7,
109,18/08/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",,
110,17/08/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",,
111,16/08/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",7,
112,15/08/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",,
113,14/08/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",,
114,13/08/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",8,
115,12/08/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",,
116,11/08/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",,
117,10/08/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",13,
118,09/08/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",,
119,08/08/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",,
120,07/08/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",,
121,06/08/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",,
122,05/08/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",,
123,04/08/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",9,
124,03/08/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",,
125,02/08/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",,
126,01/08/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",10,
127,31/07/2018 00:00,CORPOCALDAS,Licorera,5.068541,-75.517201,17,CALDAS,17001,MANIZALES,Fija,24,PM2.5,ugm3,"{'latitude': '5.068541', 'longitude': '-75.517201'}",,
